ID_REF,GSM473654,GSM473655,GSM473656,GSM473657,GSM473658,GSM473659,GSM473660,GSM473661,GSM473662,GSM473663,GSM473664,GSM473665
248063_at,302.1,232.2,134.1,255.9,261.1,254,320.5,270.9,18.9,341.2,233.2,197.3
248064_at,14.7,14,16.6,72.3,91.7,216.5,113.5,87.1,219.4,53.9,40.3,182.7
248065_at,11.3,74.2,25.1,198.3,223.4,82.7,149.8,89.8,25.8,174.7,103.4,82.6
248066_at,85.8,14.8,45,7.1,23.6,16.9,14.5,12.5,19.8,7.5,7.1,17.1
248067_at,415,385.1,349.1,443.5,489.6,201.2,355.8,320.6,101.9,405.1,281.4,454.1
248068_at,511.3,547.5,651.9,848,813.1,813.8,741,527.9,664.8,936.5,823.8,1081.8
248069_at,68.1,22.2,85.3,51.9,8.1,112.1,68.2,80.4,34.5,16.6,90.7,161.5
248070_at,486.2,437.2,508.5,366,376.4,454.5,541.7,419.7,85,483.7,384.2,426.3
248071_at,114.3,248.9,253.2,260.2,158.3,105.7,140.4,187.4,249.3,132.9,134.6,261
248072_at,5.3,11.1,23.3,3.1,5.7,7.5,12.7,108.6,22.8,57.3,15.3,14.4
248073_at,51.1,14.9,16.3,9.4,58.1,90.8,6.6,156.9,9.6,54.5,24.3,3.9
248074_at,1056.1,1109.6,1291,880.8,832.4,1238.4,1117.6,1120,1376.7,1177.7,790.2,1040.6
248075_at,347.2,520.2,346.6,307.5,266,285.3,445.1,423.6,397.1,363.9,236.6,149.1
248076_at,54.5,5.3,13.1,7.2,6.2,23.3,3.6,19,29.1,31.3,16.3,86.1
248077_at,50.7,18.8,31.1,102.3,83.9,23,29.3,134.1,25.9,57.3,54.6,54.3
248078_at,16.3,49.4,135,5.2,17.7,136.9,17.8,118.1,16.7,13.6,18.7,43.5
248079_at,653.8,534.6,533.1,295.2,416.6,301.1,579.1,547.3,392.1,423.7,378.9,424.6
248080_at,76.6,114.1,167.2,130.5,226.2,165.3,122.5,150.5,252.8,230.8,246.5,135.9
248081_at,636.3,497.7,390.5,489.8,411.1,580.4,591.1,565.3,630,458.2,416.1,648.8
248082_at,472.6,456.3,521.3,322.1,301.6,368,522.6,486.7,547.6,349.3,390.4,281.4
248083_at,49.1,21.1,15.3,57.6,94.4,194.7,72.2,88.5,99.2,20.6,178.7,13.6
248084_at,108,106.5,235.6,84.9,85,93.7,95.6,36.1,66.7,101.4,26.2,141.2
248085_at,478.9,557,539,496.4,494.5,600.8,483.8,533.6,513.1,526.4,401.2,511.7
248086_at,36.8,6.4,14.4,39.9,70.9,7.9,7.4,10.8,16.4,4.5,64.7,7
248087_at,368.7,394.2,330.4,216.6,142.2,176.8,310.8,274.3,395.1,198.7,297.1,347.1
248088_at,924.4,868.9,1248.5,2140.1,1822.6,1591.5,1161.5,1238,1062.7,2676.7,1808.3,2163.5
248089_at,14.4,59.8,31.8,55.6,57,191.7,72.4,13.4,46.7,56.1,46.6,109.1
248090_at,5.5,115.9,5.9,6.1,3,38.4,5.4,25.5,91.9,2.1,63.6,4.1
248091_at,536.1,492.7,547.9,915.4,974.3,636.8,468.2,418.1,316.5,547.6,552.8,773
248092_at,160.7,212.1,146.9,355.1,348.7,239.1,282.3,201.4,341.6,401.2,415.4,373.3
248093_at,708.3,660.3,609.1,643.7,585.3,551.6,642,638.3,701.2,583.6,435.1,547.2
248094_at,1447.3,1782,1565.8,1060.1,1031.7,897.6,2114.1,1752.1,2165.6,1174.7,766.7,969.9
248095_at,1763,1513.5,1627.3,1106.7,961.8,841.2,1803.4,1563.8,1581.3,854.3,875.9,771.9
248096_at,13.9,8.9,58.9,51.1,55.5,38.8,59.3,33.1,29.2,7.6,45.7,106.9
248097_at,160.2,291.3,206.4,230.6,180.1,250.3,239.4,248.5,279.1,267.4,194.3,297.2
248098_at,2106.8,2013,1646.2,1729.3,1625.2,1552.9,1887,1715.4,1789.9,1872.5,2267.3,1746.8
248099_at,699.5,560.4,646.5,577.2,637.7,487.4,611.5,575.6,490.6,577.4,515.7,486.9
248100_at,630.2,592.5,374.5,596.2,730.4,886.8,639.7,659.9,594.8,539.5,565.7,611.4
248101_at,226.7,327.8,387.1,360.8,376.9,412.6,235,233.6,298.7,389,436.6,439.5
248102_at,548.9,575.2,675.1,611.7,524.4,621.4,571.8,521.7,636.3,584,554.8,563.7
248103_at,1724.1,1816.2,1634.7,2369.4,2289.2,2107.2,2039.6,1881.5,2064.6,2526.2,2687.7,2320.6
248104_at,31.6,145.8,144.7,58.4,12.1,68.8,81.2,95.6,151.1,69,55.7,75.1
248105_at,2200.2,2077.8,1568,1520.6,1538.7,1439.3,2245.5,2343.8,2188.3,1478.7,1368.1,1254.3
248106_at,458.4,575.7,540.9,697.3,712.6,401.7,732.7,496,393.3,683.1,848,696
248107_at,3006.6,2517.8,2754.3,2994.9,2828.9,2389.5,2365.7,2765.6,1957.3,2724.9,2697.6,2415.6
248108_at,645.9,608.7,586.4,907.4,1076.9,872.2,767,753.5,647.2,1013.2,906,1075.6
248109_at,465.3,680,399.1,692.8,764.4,608.5,595.5,624.1,518.8,816.5,811.1,571.3
248110_at,123.5,6,31.3,36,62.7,82.1,5.9,72.8,91.7,6.1,8.3,56.2
248111_at,4.3,36.8,10,3.4,6.8,80.4,63.6,70.5,11.5,67.6,41.5,15
248112_at,34.1,55,26.3,3.8,9.4,58.4,6.8,8.1,34,44.9,17.4,16.6
248113_at,8.3,6.5,12.7,34.7,4.2,49.5,5.3,12,20.3,5.6,9.8,34.2
248114_at,15.5,8.1,233.3,9.6,46.1,11.1,25.5,74.5,52,42.7,81.3,122.9
248115_at,1097.2,1094.9,985.9,1692.9,1788.3,1551.5,1105.9,1262.8,854,1649,1310.6,1695.5
248116_at,29.4,78.5,59.5,83.9,58.8,39.2,6.3,82,18,12.1,121.5,78.6
248117_at,185.7,235.9,333.3,348.2,270.8,197.2,273.8,146.4,153.2,232.6,277.1,371
248118_at,386,342.8,156.2,519.6,518.2,655.1,209.4,180.1,200,601.7,480,649.4
248119_at,38.6,99.4,24.2,172.2,119,146.8,160.2,109,99.1,134.4,9.4,176.9
248120_at,4052.9,3365.5,3513.5,2386.4,2196.8,2094.4,3728.4,3166.2,2777.1,2244.8,2175.1,2044.3
248121_at,129.4,158.9,18.6,120.4,66.7,85.9,171.9,36.3,82.3,11.4,101.7,17.5
248122_at,5.4,14.4,22.6,38.3,12,17.9,12.1,10.8,50.3,4.9,39.5,18.1
248123_at,80.7,60.1,127.1,77.5,56.8,199.3,47,72.7,19.9,159.2,143.2,120.2
248124_at,310.4,493.6,343.5,368.4,459.5,405.2,379.4,328.4,325.4,270.4,484,484.4
248125_at,136.5,81.4,69.3,63.9,60.6,3.9,11.8,67,10.6,53.2,4,33.7
248126_at,4977.2,4535.5,4237.6,4547.2,4687.2,3918.7,4616.4,4560.6,3982.4,4596.3,4684.6,4200.8
248127_at,872.6,794.2,823,955.9,863,733.2,617.6,831.2,685.8,1003.2,932.3,756
